SuburbName,ZipCodeNumber,StateCode
NORTH RYDE,2113,NSW
DENISTONE,2114,NSW
DENISTONE WEST,2114,NSW
MEADOWBANK,2114,NSW
MELROSE PARK,2114,NSW
WEST RYDE,2114,NSW
ERMINGTON,2115,NSW
RYDALMERE,2116,NSW
DUNDAS,2117,NSW
DUNDAS VALLEY,2117,NSW
OATLANDS,2117,NSW
TELOPEA,2117,NSW
CARLINGFORD,2118,NSW
CARLINGFORD COURT,2118,NSW
CARLINGFORD NORTH,2118,NSW
KINGSDENE,2118,NSW
BEECROFT,2119,NSW
CHELTENHAM,2119,NSW
PENNANT HILLS,2120,NSW
THORNLEIGH,2120,NSW
WESTLEIGH,2120,NSW
EPPING,2121,NSW
NORTH EPPING,2121,NSW
EASTWOOD,2122,NSW
MARSFIELD,2122,NSW
PARRAMATTA,2123,NSW
PARRAMATTA,2124,NSW
CHERRYBROOK,2126,NSW
NEWINGTON,2127,NSW
SYDNEY OLYMPIC PARK,2127,NSW
WENTWORTH POINT,2127,NSW
SYDNEY MARKETS,2129,NSW
SUMMER HILL,2130,NSW
ASHFIELD,2131,NSW
CROYDON,2132,NSW
CROYDON PARK,2133,NSW
ENFIELD SOUTH,2133,NSW
BURWOOD,2134,NSW
BURWOOD NORTH,2134,NSW
STRATHFIELD,2135,NSW
BURWOOD HEIGHTS,2136,NSW
ENFIELD,2136,NSW
STRATHFIELD SOUTH,2136,NSW
BREAKFAST POINT,2137,NSW
CABARITA,2137,NSW
CONCORD,2137,NSW
MORTLAKE,2137,NSW
NORTH STRATHFIELD,2137,NSW
CONCORD WEST,2138,NSW
LIBERTY GROVE,2138,NSW
RHODES,2138,NSW
CONCORD REPATRIATION HOSPITAL,2139,NSW
HOMEBUSH,2140,NSW
HOMEBUSH SOUTH,2140,NSW
HOMEBUSH WEST,2140,NSW
BERALA,2141,NSW
LIDCOMBE,2141,NSW
LIDCOMBE NORTH,2141,NSW
ROOKWOOD,2141,NSW
BLAXCELL,2142,NSW
CAMELLIA,2142,NSW
CLYDE,2142,NSW
GRANVILLE,2142,NSW
HOLROYD,2142,NSW
ROSEHILL,2142,NSW
SOUTH GRANVILLE,2142,NSW
BIRRONG,2143,NSW
POTTS HILL,2143,NSW
REGENTS PARK,2143,NSW
AUBURN,2144,NSW
OLD TOONGABBIE,2146,NSW
TOONGABBIE,2146,NSW
TOONGABBIE EAST,2146,NSW
KINGS LANGLEY,2147,NSW
LALOR PARK,2147,NSW
SEVEN HILLS,2147,NSW
SEVEN HILLS WEST,2147,NSW
HARRIS PARK,2150,NSW
PARRAMATTA,2150,NSW
PARRAMATTA WESTFIELD,2150,NSW
NORTH PARRAMATTA,2151,NSW
NORTH ROCKS,2151,NSW
BAULKHAM HILLS,2153,NSW
BELLA VISTA,2153,NSW
WINSTON HILLS,2153,NSW
CASTLE HILL,2154,NSW
BEAUMONT HILLS,2155,NSW
KELLYVILLE,2155,NSW
KELLYVILLE RIDGE,2155,NSW
ROUSE HILL,2155,NSW
ANNANGROVE,2156,NSW
GLENHAVEN,2156,NSW
KENTHURST,2156,NSW
CANOELANDS,2157,NSW
FOREST GLEN,2157,NSW
GLENORIE,2157,NSW
DURAL,2158,NSW
MIDDLE DURAL,2158,NSW
ROUND CORNER,2158,NSW
ARCADIA,2159,NSW
BERRILEE,2159,NSW
FIDDLETOWN,2159,NSW
GALSTON,2159,NSW
MERRYLANDS,2160,NSW
MERRYLANDS WEST,2160,NSW
GUILDFORD,2161,NSW
GUILDFORD WEST,2161,NSW
OLD GUILDFORD,2161,NSW
YENNORA,2161,NSW
CHESTER HILL,2162,NSW
SEFTON,2162,NSW
CARRAMAR,2163,NSW
LANSDOWNE,2163,NSW
VILLAWOOD,2163,NSW
SMITHFIELD,2164,NSW
SMITHFIELD WEST,2164,NSW
WETHERILL PARK,2164,NSW
WOODPARK,2164,NSW
FAIRFIELD,2165,NSW
FAIRFIELD EAST,2165,NSW
FAIRFIELD HEIGHTS,2165,NSW
FAIRFIELD WEST,2165,NSW
GLENFIELD,2167,NSW
ASHCROFT,2168,NSW
BUSBY,2168,NSW
CARTWRIGHT,2168,NSW
GREEN VALLEY,2168,NSW
HECKENBERG,2168,NSW
HINCHINBROOK,2168,NSW
MILLER,2168,NSW
SADLEIR,2168,NSW
CARNES HILL,2171,NSW
CECIL HILLS,2171,NSW
ELIZABETH HILLS,2171,NSW
HORNINGSEA PARK,2171,NSW
HOXTON PARK,2171,NSW
LEN WATERS ESTATE,2171,NSW
MIDDLETON GRANGE,2171,NSW
WEST HOXTON,2171,NSW
PLEASURE POINT,2172,NSW
SANDY POINT,2172,NSW
VOYAGER POINT,2172,NSW
EDMONDSON PARK,2174,NSW
HORSLEY PARK,2175,NSW
ABBOTSBURY,2176,NSW
BOSSLEY PARK,2176,NSW
EDENSOR PARK,2176,NSW
GREENFIELD PARK,2176,NSW
PRAIRIEWOOD,2176,NSW
ST JOHNS PARK,2176,NSW
WAKELEY,2176,NSW
BONNYRIGG,2177,NSW
BONNYRIGG HEIGHTS,2177,NSW
CECIL PARK,2178,NSW
KEMPS CREEK,2178,NSW
MOUNT VERNON,2178,NSW
AUSTRAL,2179,NSW
LEPPINGTON,2179,NSW
CHULLORA,2190,NSW
GREENACRE,2190,NSW
MOUNT LEWIS,2190,NSW
BELFIELD,2191,NSW
BELMORE,2192,NSW
ASHBURY,2193,NSW
CANTERBURY,2193,NSW
HURLSTONE PARK,2193,NSW
CAMPSIE,2194,NSW
LAKEMBA,2195,NSW
WILEY PARK,2195,NSW
PUNCHBOWL,2196,NSW
ROSELANDS,2196,NSW
BASS HILL,2197,NSW
GEORGES HALL,2198,NSW
YAGOONA,2199,NSW
YAGOONA WEST,2199,NSW
DULWICH HILL,2203,NSW
MARRICKVILLE,2204,NSW
MARRICKVILLE METRO,2204,NSW
MARRICKVILLE SOUTH,2204,NSW
CLEMTON PARK,2206,NSW
EARLWOOD,2206,NSW
BARDWELL PARK,2207,NSW
BARDWELL VALLEY,2207,NSW
BEXLEY,2207,NSW
BEXLEY NORTH,2207,NSW
BEXLEY SOUTH,2207,NSW
KINGSGROVE,2208,NSW
KINGSWAY WEST,2208,NSW
BEVERLY HILLS,2209,NSW
NARWEE,2209,NSW
LUGARNO,2210,NSW
PEAKHURST,2210,NSW
PEAKHURST HEIGHTS,2210,NSW
RIVERWOOD,2210,NSW
PADSTOW,2211,NSW
PADSTOW HEIGHTS,2211,NSW
REVESBY,2212,NSW
REVESBY HEIGHTS,2212,NSW
REVESBY NORTH,2212,NSW
EAST HILLS,2213,NSW
PANANIA,2213,NSW
PICNIC POINT,2213,NSW
MILPERRA,2214,NSW
BANKSIA,2216,NSW
BRIGHTON-LE-SANDS,2216,NSW
KYEEMAGH,2216,NSW
ROCKDALE,2216,NSW
BEVERLEY PARK,2217,NSW
KOGARAH,2217,NSW
KOGARAH BAY,2217,NSW
MONTEREY,2217,NSW
RAMSGATE,2217,NSW
RAMSGATE BEACH,2217,NSW
ALLAWAH,2218,NSW
CARLTON,2218,NSW
DOLLS POINT,2219,NSW
SANDRINGHAM,2219,NSW
SANS SOUCI,2219,NSW
HURSTVILLE,2220,NSW
HURSTVILLE GROVE,2220,NSW
HURSTVILLE WESTFIELD,2220,NSW
BLAKEHURST,2221,NSW
CARSS PARK,2221,NSW
CONNELLS POINT,2221,NSW
KYLE BAY,2221,NSW
SOUTH HURSTVILLE,2221,NSW
PENSHURST,2222,NSW
KANGAROO POINT,2224,NSW
SYLVANIA,2224,NSW
SYLVANIA SOUTHGATE,2224,NSW
SYLVANIA WATERS,2224,NSW
OYSTER BAY,2225,NSW
GYMEA,2227,NSW
GYMEA BAY,2227,NSW
MIRANDA,2228,NSW
YOWIE BAY,2228,NSW
CARINGBAH,2229,NSW
CARINGBAH SOUTH,2229,NSW
DOLANS BAY,2229,NSW
LILLI PILLI,2229,NSW
PORT HACKING,2229,NSW
TAREN POINT,2229,NSW
BUNDEENA,2230,NSW
BURRANEER,2230,NSW
CRONULLA,2230,NSW
GREENHILLS BEACH,2230,NSW
MAIANBAR,2230,NSW
WOOLOOWARE,2230,NSW
KURNELL,2231,NSW
GRAYS POINT,2232,NSW
KAREELA,2232,NSW
KIRRAWEE,2232,NSW
LOFTUS,2232,NSW
SUTHERLAND,2232,NSW
WORONORA,2232,NSW
ENGADINE,2233,NSW
HEATHCOTE,2233,NSW
WATERFALL,2233,NSW
WORONORA HEIGHTS,2233,NSW
YARRAWARRAH,2233,NSW
ALFORDS POINT,2234,NSW
BANGOR,2234,NSW
BARDEN RIDGE,2234,NSW
ILLAWONG,2234,NSW
LUCAS HEIGHTS,2234,NSW
MENAI,2234,NSW
MENAI CENTRAL,2234,NSW
BUCKETTY,2250,NSW
CALGA,2250,NSW
CENTRAL MANGROVE,2250,NSW
EAST GOSFORD,2250,NSW
ERINA,2250,NSW
ERINA FAIR,2250,NSW
GLENWORTH VALLEY,2250,NSW
GOSFORD,2250,NSW
GREENGROVE,2250,NSW
HOLGATE,2250,NSW
KARIONG,2250,NSW
KULNURA,2250,NSW
LISAROW,2250,NSW
LOWER MANGROVE,2250,NSW
MANGROVE CREEK,2250,NSW
MANGROVE MOUNTAIN,2250,NSW
MATCHAM,2250,NSW
MOONEY MOONEY CREEK,2250,NSW
MOUNT ELLIOT,2250,NSW
MOUNT WHITE,2250,NSW
NARARA,2250,NSW
NIAGARA PARK,2250,NSW
NORTH GOSFORD,2250,NSW
PEATS RIDGE,2250,NSW
POINT CLARE,2250,NSW
POINT FREDERICK,2250,NSW
SOMERSBY,2250,NSW
SPRINGFIELD,2250,NSW
TASCOTT,2250,NSW
TEN MILE HOLLOW,2250,NSW
UPPER MANGROVE,2250,NSW
WENDOREE PARK,2250,NSW
WEST GOSFORD,2250,NSW
WYOMING,2250,NSW
AVOCA BEACH,2251,NSW
BENSVILLE,2251,NSW
BOUDDI,2251,NSW
COPACABANA,2251,NSW
DAVISTOWN,2251,NSW
GREEN POINT,2251,NSW
KINCUMBER,2251,NSW
KINCUMBER SOUTH,2251,NSW
MACMASTERS BEACH,2251,NSW
PICKETTS VALLEY,2251,NSW
SARATOGA,2251,NSW
YATTALUNGA,2251,NSW
CENTRAL COAST MC,2252,NSW
BLACKWALL,2256,NSW
HORSFIELD BAY,2256,NSW
KOOLEWONG,2256,NSW
LITTLE WOBBY,2256,NSW
PATONGA,2256,NSW
PEARL BEACH,2256,NSW
PHEGANS BAY,2256,NSW
WONDABYNE,2256,NSW
WOY WOY,2256,NSW
WOY WOY BAY,2256,NSW
BOOKER BAY,2257,NSW
BOX HEAD,2257,NSW
DALEYS POINT,2257,NSW
EMPIRE BAY,2257,NSW
ETTALONG BEACH,2257,NSW
HARDYS BAY,2257,NSW
KILLCARE,2257,NSW
KILLCARE HEIGHTS,2257,NSW
PRETTY BEACH,2257,NSW
ST HUBERTS ISLAND,2257,NSW
UMINA BEACH,2257,NSW
WAGSTAFFE,2257,NSW
FOUNTAINDALE,2258,NSW
KANGY ANGY,2258,NSW
OURIMBAH,2258,NSW
PALM GROVE,2258,NSW
PALMDALE,2258,NSW
ALISON,2259,NSW
BUSHELLS RIDGE,2259,NSW
CEDAR BRUSH CREEK,2259,NSW
CHAIN VALLEY BAY,2259,NSW
CRANGAN BAY,2259,NSW
DOORALONG,2259,NSW
DURREN DURREN,2259,NSW
FRAZER PARK,2259,NSW
FREEMANS,2259,NSW
GWANDALAN,2259,NSW
HALLORAN,2259,NSW
HAMLYN TERRACE,2259,NSW
JILLIBY,2259,NSW
KANWAL,2259,NSW
KIAR,2259,NSW
KINGFISHER SHORES,2259,NSW
LAKE MUNMORAH,2259,NSW
LEMON TREE,2259,NSW
LITTLE JILLIBY,2259,NSW
MANNERING PARK,2259,NSW
MARDI,2259,NSW
MOONEE,2259,NSW
POINT WOLSTONCROFT,2259,NSW
RAVENSDALE,2259,NSW
ROCKY POINT,2259,NSW
SUMMERLAND POINT,2259,NSW
TACOMA,2259,NSW
TACOMA SOUTH,2259,NSW
TUGGERAH,2259,NSW
TUGGERAWONG,2259,NSW
WADALBA,2259,NSW
WALLARAH,2259,NSW
WARNERVALE,2259,NSW
WATANOBBI,2259,NSW
WOONGARRAH,2259,NSW
WYBUNG,2259,NSW
WYEE,2259,NSW
WYEE POINT,2259,NSW
WYONG,2259,NSW
WYONG CREEK,2259,NSW
WYONGAH,2259,NSW
YARRAMALONG,2259,NSW
ERINA HEIGHTS,2260,NSW
FORRESTERS BEACH,2260,NSW
NORTH AVOCA,2260,NSW
TERRIGAL,2260,NSW
WAMBERAL,2260,NSW
BLUE HAVEN,2262,NSW
BUDGEWOI,2262,NSW
BUDGEWOI PENINSULA,2262,NSW
BUFF POINT,2262,NSW
COLONGRA,2262,NSW
DOYALSON,2262,NSW
DOYALSON NORTH,2262,NSW
HALEKULANI,2262,NSW
SAN REMO,2262,NSW
CANTON BEACH,2263,NSW
CHARMHAVEN,2263,NSW
GOROKAN,2263,NSW
LAKE HAVEN,2263,NSW
NORAH HEAD,2263,NSW
NORAVILLE,2263,NSW
TOUKLEY,2263,NSW
COORANBONG,2265,NSW
MARTINSVILLE,2265,NSW
WANGI WANGI,2267,NSW
BELMONT,2280,NSW
BELMONT NORTH,2280,NSW
BELMONT SOUTH,2280,NSW
CROUDACE BAY,2280,NSW
FLORAVILLE,2280,NSW
JEWELLS,2280,NSW
MARKS POINT,2280,NSW
VALENTINE,2280,NSW
BLACKSMITHS,2281,NSW
CAMS WHARF,2281,NSW
CATHERINE HILL BAY,2281,NSW
CAVES BEACH,2281,NSW
LITTLE PELICAN,2281,NSW
MURRAYS BEACH,2281,NSW
NORDS WHARF,2281,NSW
PELICAN,2281,NSW
PINNY BEACH,2281,NSW
SWANSEA,2281,NSW
SWANSEA HEADS,2281,NSW
ELEEBANA,2282,NSW
LAKELANDS,2282,NSW
WARNERS BAY,2282,NSW
ARCADIA VALE,2283,NSW
AWABA,2283,NSW
BALMORAL,2283,NSW
BLACKALLS PARK,2283,NSW
BOLTON POINT,2283,NSW
BUTTABA,2283,NSW
CAREY BAY,2283,NSW
COAL POINT,2283,NSW
FASSIFERN,2283,NSW
FENNELL BAY,2283,NSW
FISHING POINT,2283,NSW
KILABEN BAY,2283,NSW
RATHMINES,2283,NSW
RYHOPE,2283,NSW
TORONTO,2283,NSW
ARGENTON,2284,NSW
BOOLAROO,2284,NSW
BOORAGUL,2284,NSW
MARMONG POINT,2284,NSW
SPEERS POINT,2284,NSW
TERALBA,2284,NSW
WOODRISING,2284,NSW
CAMERON PARK,2285,NSW
CARDIFF,2285,NSW
CARDIFF HEIGHTS,2285,NSW
CARDIFF SOUTH,2285,NSW
EDGEWORTH,2285,NSW
GLENDALE,2285,NSW
MACQUARIE HILLS,2285,NSW
HOLMESVILLE,2286,NSW
SEAHAMPTON,2286,NSW
WEST WALLSEND,2286,NSW
BIRMINGHAM GARDENS,2287,NSW
ELERMORE VALE,2287,NSW
FLETCHER,2287,NSW
MARYLAND,2287,NSW
MINMI,2287,NSW
RANKIN PARK,2287,NSW
WALLSEND,2287,NSW
WALLSEND SOUTH,2287,NSW
ADAMSTOWN,2289,NSW
ADAMSTOWN HEIGHTS,2289,NSW
GARDEN SUBURB,2289,NSW
HIGHFIELDS,2289,NSW
KOTARA,2289,NSW
KOTARA FAIR,2289,NSW
KOTARA SOUTH,2289,NSW
BENNETTS GREEN,2290,NSW
CHARLESTOWN,2290,NSW
DUDLEY,2290,NSW
GATESHEAD,2290,NSW
HILLSBOROUGH,2290,NSW
KAHIBAH,2290,NSW
MOUNT HUTTON,2290,NSW
REDHEAD,2290,NSW
TINGIRA HEIGHTS,2290,NSW
WHITEBRIDGE,2290,NSW
MEREWETHER,2291,NSW
MEREWETHER HEIGHTS,2291,NSW
THE JUNCTION,2291,NSW
BROADMEADOW,2292,NSW
HAMILTON NORTH,2292,NSW
MARYVILLE,2293,NSW
WICKHAM,2293,NSW
FERN BAY,2295,NSW
STOCKTON,2295,NSW
ISLINGTON,2296,NSW
GEORGETOWN,2298,NSW
WARATAH,2298,NSW
WARATAH WEST,2298,NSW
JESMOND,2299,NSW
LAMBTON,2299,NSW
NORTH LAMBTON,2299,NSW
NEWCASTLE WEST,2302,NSW
HAMILTON,2303,NSW
HAMILTON EAST,2303,NSW
HAMILTON SOUTH,2303,NSW
KOORAGANG,2304,NSW
MAYFIELD,2304,NSW
MAYFIELD EAST,2304,NSW
MAYFIELD NORTH,2304,NSW
MAYFIELD WEST,2304,NSW
SANDGATE,2304,NSW
WARABROOK,2304,NSW
KOTARA EAST,2305,NSW
NEW LAMBTON,2305,NSW
NEW LAMBTON HEIGHTS,2305,NSW
WINDALE,2306,NSW
SHORTLAND,2307,NSW
CALLAGHAN,2308,NSW
NEWCASTLE UNIVERSITY,2308,NSW
DANGAR,2309,NSW
HUNTER REGION MC,2310,NSW
ALLYNBROOK,2311,NSW
BINGLEBURRA,2311,NSW
CARRABOLLA,2311,NSW
EAST GRESFORD,2311,NSW
ECCLESTON,2311,NSW
GRESFORD,2311,NSW
HALTON,2311,NSW
LEWINSBROOK,2311,NSW
LOSTOCK,2311,NSW
MOUNT RIVERS,2311,NSW
UPPER ALLYN,2311,NSW
MINIMBAH,2312,NSW
NABIAC,2312,NSW
WILLIAMTOWN RAAF,2314,NSW
CORLETTE,2315,NSW
FINGAL BAY,2315,NSW
NELSON BAY,2315,NSW
SHOAL BAY,2315,NSW
ANNA BAY,2316,NSW
BOAT HARBOUR,2316,NSW
BOBS FARM,2316,NSW
FISHERMANS BAY,2316,NSW
ONE MILE,2316,NSW
TAYLORS BEACH,2316,NSW
SALAMANDER BAY,2317,NSW
SOLDIERS POINT,2317,NSW
CAMPVALE,2318,NSW
FERODALE,2318,NSW
FULLERTON COVE,2318,NSW
MEDOWIE,2318,NSW
OYSTER COVE,2318,NSW
SALT ASH,2318,NSW
WILLIAMTOWN,2318,NSW
ABERGLASSLYN,2320,NSW
ALLANDALE,2320,NSW
ANAMBAH,2320,NSW
BOLWARRA,2320,NSW
BOLWARRA HEIGHTS,2320,NSW
FARLEY,2320,NSW
GLEN OAK,2320,NSW
GOSFORTH,2320,NSW
HILLSBOROUGH,2320,NSW
HORSESHOE BEND,2320,NSW
KEINBAH,2320,NSW
LARGS,2320,NSW
LORN,2320,NSW
LOUTH PARK,2320,NSW
MAITLAND,2320,NSW
MAITLAND NORTH,2320,NSW
MAITLAND VALE,2320,NSW
MELVILLE,2320,NSW
MINDARIBBA,2320,NSW
MOUNT DEE,2320,NSW
OAKHAMPTON,2320,NSW
OAKHAMPTON HEIGHTS,2320,NSW
POKOLBIN,2320,NSW
ROSEBROOK,2320,NSW
ROTHBURY,2320,NSW
RUTHERFORD,2320,NSW
SOUTH MAITLAND,2320,NSW
TELARAH,2320,NSW
WALLALONG,2320,NSW
WINDELLA,2320,NSW
BERRY PARK,2321,NSW
BUTTERWICK,2321,NSW
CLARENCE TOWN,2321,NSW
CLIFTLEIGH,2321,NSW
DUCKENFIELD,2321,NSW
DUNS CREEK,2321,NSW
GILLIESTON HEIGHTS,2321,NSW
GLEN MARTIN,2321,NSW
GLEN WILLIAM,2321,NSW
HARPERS HILL,2321,NSW
HEDDON GRETA,2321,NSW
HINTON,2321,NSW
LOCHINVAR,2321,NSW
LUSKINTYRE,2321,NSW
MORPETH,2321,NSW
OSWALD,2321,NSW
PHOENIX PARK,2321,NSW
RAWORTH,2321,NSW
WINDERMERE,2321,NSW
WOODVILLE,2321,NSW
ASHTONFIELD,2323,NSW
BRUNKERVILLE,2323,NSW
BUCHANAN,2323,NSW
BUTTAI,2323,NSW
EAST MAITLAND,2323,NSW
FOUR MILE CREEK,2323,NSW
FREEMANS WATERHOLE,2323,NSW
GREEN HILLS,2323,NSW
METFORD,2323,NSW
METFORD DC,2323,NSW
MOUNT VINCENT,2323,NSW
MULBRING,2323,NSW
PITNACREE,2323,NSW
RICHMOND VALE,2323,NSW
TENAMBIT,2323,NSW
BALICKERA,2324,NSW
BRANDY HILL,2324,NSW
BUNDABAH,2324,NSW
CARRINGTON,2324,NSW
EAGLETON,2324,NSW
EAST SEAHAM,2324,NSW
HAWKS NEST,2324,NSW
HEATHERBRAE,2324,NSW
KARUAH,2324,NSW
LIMEBURNERS CREEK,2324,NSW
MILLERS FOREST,2324,NSW
NELSONS PLAINS,2324,NSW
NORTH ARM COVE,2324,NSW
OSTERLEY,2324,NSW
PINDIMAR,2324,NSW
RAYMOND TERRACE,2324,NSW
RAYMOND TERRACE EAST,2324,NSW
SEAHAM,2324,NSW
SWAN BAY,2324,NSW
TAHLEE,2324,NSW
TEA GARDENS,2324,NSW
TWELVE MILE CREEK,2324,NSW
ABERDARE,2325,NSW
ABERNETHY,2325,NSW
BELLBIRD,2325,NSW
BELLBIRD HEIGHTS,2325,NSW
CEDAR CREEK,2325,NSW
CESSNOCK,2325,NSW
CESSNOCK WEST,2325,NSW
CONGEWAI,2325,NSW
CORRABARE,2325,NSW
ELLALONG,2325,NSW
ELRINGTON,2325,NSW
GRETA MAIN,2325,NSW
KEARSLEY,2325,NSW
KITCHENER,2325,NSW
LAGUNA,2325,NSW
LOVEDALE,2325,NSW
MILLFIELD,2325,NSW
MORUBEN,2325,NSW
MOUNT VIEW,2325,NSW
NULKABA,2325,NSW
OLNEY,2325,NSW
PAXTON,2325,NSW
PAYNES CROSSING,2325,NSW
PELTON,2325,NSW
QUORROBOLONG,2325,NSW
SWEETMANS CREEK,2325,NSW
WOLLOMBI,2325,NSW
ABERMAIN,2326,NSW
BISHOPS BRIDGE,2326,NSW
LOXFORD,2326,NSW
NEATH,2326,NSW
SAWYERS GULLY,2326,NSW
WESTON,2326,NSW
KURRI KURRI,2327,NSW
PELAW MAIN,2327,NSW
STANFORD MERTHYR,2327,NSW
BUREEN,2328,NSW
DALSWINTON,2328,NSW
DENMAN,2328,NSW
GIANTS CREEK,2328,NSW
HOLLYDEEN,2328,NSW
KERRABEE,2328,NSW
MANGOOLA,2328,NSW
MARTINDALE,2328,NSW
WIDDEN,2328,NSW
YARRAWA,2328,NSW
CASSILIS,2329,NSW
MERRIWA,2329,NSW
UARBRY,2329,NSW
APPLETREE FLAT,2330,NSW
BIG RIDGE,2330,NSW
BIG YENGO,2330,NSW
BOWMANS CREEK,2330,NSW
BRIDGMAN,2330,NSW
BROKE,2330,NSW
BULGA,2330,NSW
CAMBERWELL,2330,NSW
CARROWBROOK,2330,NSW
CLYDESDALE,2330,NSW
COMBO,2330,NSW
DARLINGTON,2330,NSW
DOYLES CREEK,2330,NSW
DUNOLLY,2330,NSW
DURAL,2330,NSW
DYRRING,2330,NSW
FALBROOK,2330,NSW
FERN GULLY,2330,NSW
FORDWICH,2330,NSW
GARLAND VALLEY,2330,NSW
GLENDON,2330,NSW
GLENDON BROOK,2330,NSW
GLENNIES CREEK,2330,NSW
GLENRIDDING,2330,NSW
GOORANGOOLA,2330,NSW
GOULDSVILLE,2330,NSW
GOWRIE,2330,NSW
GREENLANDS,2330,NSW
HAMBLEDON HILL,2330,NSW
HEBDEN,2330,NSW
HOWES VALLEY,2330,NSW
HOWICK,2330,NSW
HUNTERVIEW,2330,NSW
JERRYS PLAINS,2330,NSW
LEMINGTON,2330,NSW
LONG POINT,2330,NSW
MAISON DIEU,2330,NSW
MCDOUGALLS HILL,2330,NSW
MIDDLE FALBROOK,2330,NSW
MILBRODALE,2330,NSW
MIRANNIE,2330,NSW
MITCHELLS FLAT,2330,NSW
MOUNT OLIVE,2330,NSW
MOUNT ROYAL,2330,NSW
MOUNT THORLEY,2330,NSW
OBANVALE,2330,NSW
PUTTY,2330,NSW
RAVENSWORTH,2330,NSW
REDBOURNBERRY,2330,NSW
REEDY CREEK,2330,NSW
RIXS CREEK,2330,NSW
ROUGHIT,2330,NSW
SCOTTS FLAT,2330,NSW
SEDGEFIELD,2330,NSW
SINGLETON,2330,NSW
SINGLETON HEIGHTS,2330,NSW
ST CLAIR,2330,NSW
WARKWORTH,2330,NSW
WATTLE PONDS,2330,NSW
WESTBROOK,2330,NSW
WHITTINGHAM,2330,NSW
WOLLEMI,2330,NSW
WYLIES FLAT,2330,NSW
SINGLETON MILITARY AREA,2331,NSW
SINGLETON MILPO,2331,NSW
BAERAMI,2333,NSW
BAERAMI CREEK,2333,NSW
BENGALLA,2333,NSW
CASTLE ROCK,2333,NSW
EDDERTON,2333,NSW
GUNGAL,2333,NSW
KAYUGA,2333,NSW
LIDDELL,2333,NSW
MANOBALAI,2333,NSW
MCCULLYS GAP,2333,NSW
MUSCLE CREEK,2333,NSW
MUSWELLBROOK,2333,NSW
SANDY HOLLOW,2333,NSW
WYBONG,2333,NSW
GRETA,2334,NSW
BELFORD,2335,NSW
BRANXTON,2335,NSW
DALWOOD,2335,NSW
EAST BRANXTON,2335,NSW
ELDERSLIE,2335,NSW
LAMBS VALLEY,2335,NSW
LECONFIELD,2335,NSW
LOWER BELFORD,2335,NSW
NORTH ROTHBURY,2335,NSW
STANHOPE,2335,NSW
ABERDEEN,2336,NSW
DARTBROOK,2336,NSW
DAVIS CREEK,2336,NSW
ROSSGOLE,2336,NSW
ROUCHEL,2336,NSW
ROUCHEL BROOK,2336,NSW
UPPER DARTBROOK,2336,NSW
UPPER ROUCHEL,2336,NSW
BELLTREES,2337,NSW
BRAWBOY,2337,NSW
BUNNAN,2337,NSW
DRY CREEK,2337,NSW
ELLERSTON,2337,NSW
GLENBAWN,2337,NSW
GLENROCK,2337,NSW
GUNDY,2337,NSW
KARS SPRINGS,2337,NSW
MIDDLE BROOK,2337,NSW
MOOBI,2337,NSW
MOONAN BROOK,2337,NSW
MOONAN FLAT,2337,NSW
MURULLA,2337,NSW
OMADALE,2337,NSW
OWENS GAP,2337,NSW
PAGES CREEK,2337,NSW
PARKVILLE,2337,NSW
SCONE,2337,NSW
SEGENHOE,2337,NSW
STEWARTS BROOK,2337,NSW
TOMALLA,2337,NSW
WAVERLY,2337,NSW
WINGEN,2337,NSW
WOOLOOMA,2337,NSW
ARDGLEN,2338,NSW
BLANDFORD,2338,NSW
CRAWNEY,2338,NSW
GREEN CREEK,2338,NSW
MURRURUNDI,2338,NSW
PAGES RIVER,2338,NSW
SANDY CREEK,2338,NSW
SCOTTS CREEK,2338,NSW
TIMOR,2338,NSW
BIG JACKS CREEK,2339,NSW
BRAEFIELD,2339,NSW
CATTLE CREEK,2339,NSW
CHILCOTTS CREEK,2339,NSW
LITTLE JACKS CREEK,2339,NSW
MACDONALDS CREEK,2339,NSW
PARRAWEENA,2339,NSW
WARRAH,2339,NSW
WARRAH CREEK,2339,NSW
WILLOW TREE,2339,NSW
WERRIS CREEK,2341,NSW
CURRABUBULA,2342,NSW
PIALLAWAY,2342,NSW
DURI,2344,NSW
WINTON,2344,NSW
ATTUNGA,2345,NSW
GARTHOWEN,2345,NSW
BORAH CREEK,2346,NSW
HALLS CREEK,2346,NSW
KLORI,2346,NSW
MANILLA,2346,NSW
NAMOI RIVER,2346,NSW
NEW MEXICO,2346,NSW
RUSHES CREEK,2346,NSW
UPPER MANILLA,2346,NSW
WARRABAH,2346,NSW
WIMBORNE,2346,NSW
WONGO CREEK,2346,NSW
BANOON,2347,NSW
BARRABA,2347,NSW
COBBADAH,2347,NSW
GULF CREEK,2347,NSW
GUNDAMULDA,2347,NSW
IRONBARK,2347,NSW
LINDESAY,2347,NSW
LONGARM,2347,NSW
MAYVALE,2347,NSW
RED HILL,2347,NSW
THIRLDENE,2347,NSW
UPPER HORTON,2347,NSW
WOODSREEF,2347,NSW
NEW ENGLAND MC,2348,NSW
ABERFOYLE,2350,NSW
ABINGTON,2350,NSW
ARGYLE,2350,NSW
ARMIDALE,2350,NSW
BOOROLONG,2350,NSW
CASTLE DOYLE,2350,NSW
